wdid,teff,logL,parallax,Dpc,G,BP,RP
Gaia DR2 4907169670925418752,10195.0,,16.66152469,60.02,16.072601,16.11999,15.996739
Gaia DR2 4908534714611667072,4194.0,,12.92609071,77.36,19.808521,20.701551,19.051605
Gaia DR2 4909496508111857024,6820.0,,10.32655743,96.84,18.341019,18.546158,18.009436
Gaia DR2 4909586088245414912,15888.0,,10.54550325,94.83,17.742144,17.72795,17.866936
Gaia DR2 490974032483668352,4522.0,,20.59309458,48.56,18.642382,19.237785,17.934025
Gaia DR2 490974032483671424,5386.0,,20.56351477,48.63,18.298487,18.713602,17.745068
Gaia DR2 4912153516616476416,7485.0,,14.84057782,67.38,17.347023,17.534767,17.048756
Gaia DR2 4912427947846613760,10290.0,,21.06981763,47.46,15.494588,15.54248,15.426778
Gaia DR2 4912663651355712384,6281.0,,10.95436525,91.29,18.874096,19.158844,18.464586
Gaia DR2 4913392460062770304,9216.0,,11.2322019,89.03,18.118057,18.223728,17.985815
Gaia DR2 4913644179504390272,4755.0,,10.50115979,95.23,19.712606,20.33687,19.008102
Gaia DR2 4914525090181804416,6618.0,,15.29234481,65.39,17.783371,18.02199,17.389854
Gaia DR2 4915185518713156736,6517.0,,14.58850954,68.55,18.061531,18.305368,17.664116
Gaia DR2 4916136630630336512,5957.0,,14.04533967,71.20,18.770569,19.079937,18.276525
Gaia DR2 491623912573002368,3907.0,,16.66302121,60.01,19.62376,20.374578,18.807
Gaia DR2 491638962139198592,4730.0,,14.34262397,69.72,19.375774,19.948612,18.71722
Gaia DR2 4917144715290866176,6461.0,,22.24975675,44.94,17.080242,17.32965,16.66867
Gaia DR2 4919035531691616384,5728.0,,10.84894509,92.17,19.08378,19.49289,18.596819
Gaia DR2 4919569653824928768,3998.0,,16.35361958,61.15,19.116533,19.85208,18.302391
Gaia DR2 4919904695634389632,7481.0,,18.90260964,52.90,17.362198,17.529194,17.095655
Gaia DR2 4920279762242452480,7110.0,,11.97146919,83.53,18.467903,18.688898,18.136797
Gaia DR2 4920716130920066048,5985.0,,14.3352086,69.76,18.62799,18.938482,18.181963
Gaia DR2 4922114228674321792,5401.0,,14.59612038,68.51,19.086065,19.537886,18.553488
Gaia DR2 4922208413011811072,6128.0,,11.66753914,85.71,18.679369,18.921734,18.192148
Gaia DR2 4922985935236679168,7022.0,,11.01879893,90.75,18.652878,18.87185,18.321167
Gaia DR2 4923825240566074624,4609.0,,13.55355547,73.78,19.508352,20.186876,18.829899
Gaia DR2 4923927529508425984,5258.0,,10.16750372,98.35,19.244019,19.67955,18.74023
Gaia DR2 4925476436449468416,10358.0,,11.63209776,85.97,16.878868,16.930573,16.814394
Gaia DR2 4927120378131194496,8189.0,,22.96499263,43.54,15.992243,16.101755,15.785376
Gaia DR2 4927816575150290688,5912.0,,11.00094571,90.90,18.7131,19.063929,18.221416
Gaia DR2 4929702031433931776,7377.0,,10.31670023,96.93,18.459187,18.627245,18.143314
Gaia DR2 4930284051042324608,4385.0,,18.48385199,54.10,19.045528,19.6803,18.356638
Gaia DR2 493171509550339840,5814.0,,12.72263004,78.60,18.608799,18.946001,18.153608
Gaia DR2 493179687167706496,5330.0,,12.83746646,77.90,19.41393,19.87317,18.86441
Gaia DR2 4931850545873902336,8807.0,,13.18251169,75.86,16.886524,16.977139,16.708935
Gaia DR2 493222087085562624,6321.0,,12.03831625,83.07,18.54215,18.782187,18.178534
Gaia DR2 4935311391864602624,5786.0,,13.14850014,76.05,19.018234,19.39859,18.490723
Gaia DR2 4937259348511891456,6426.0,,10.79606578,92.63,18.573645,18.838156,18.174574
Gaia DR2 4937404277888087424,7364.0,,11.31666236,88.37,18.021202,18.221416,17.72684
Gaia DR2 493751433214206080,7385.0,,10.38075955,96.33,18.118755,18.290926,17.839643
Gaia DR2 4938392051646779264,4816.0,,10.8187082,92.43,19.976183,20.58558,19.321709
Gaia DR2 4938471804895975168,9237.0,,12.75771106,78.38,17.058657,17.156763,16.928276
Gaia DR2 4938617554609989248,5124.0,,10.40720248,96.09,19.663204,20.103325,19.08906
Gaia DR2 4939671509519402240,4743.0,,12.58632299,79.45,19.532145,20.181364,18.767553
Gaia DR2 4940410931088815360,5028.0,,12.30332764,81.28,19.478985,20.071196,18.937458
Gaia DR2 4940417047123948672,16570.0,,11.28162099,88.64,16.769812,16.726297,16.904152
Gaia DR2 4941122688774469248,6473.0,,12.51854856,79.88,18.225233,18.467348,17.83637
Gaia DR2 4941138116297095552,5841.0,,16.90354569,59.16,18.315573,18.662424,17.831656
Gaia DR2 4941513943115539712,5345.0,,10.62559075,94.11,19.731472,20.201874,19.189705
Gaia DR2 4942195988218119168,12511.0,,11.92068492,83.89,16.134304,16.132029,16.168344
Gaia DR2 4942248352459388544,9558.0,,16.12084474,62.03,16.238934,16.30016,16.106363
Gaia DR2 4942510272448914432,5430.0,,12.42016923,80.51,19.240206,19.661018,18.67746
Gaia DR2 4945167276657940864,5539.0,,11.77592735,84.92,19.093586,19.490349,18.534584
Gaia DR2 4945388832546211456,8977.0,,11.73650016,85.20,17.777536,17.882193,17.605503
Gaia DR2 4945893096066567296,15705.0,,10.54042215,94.87,16.521004,16.463089,16.623457
Gaia DR2 4945972772003195648,6241.0,,21.49948785,46.51,17.27018,17.550486,16.83502
Gaia DR2 4946746484591927168,6113.0,,11.36849809,87.96,18.887098,19.231628,18.455498
Gaia DR2 4947267034628505344,10611.0,,12.47376134,80.17,16.680107,16.715578,16.619616
Gaia DR2 4947420691378204160,6616.0,,12.49456741,80.03,18.343124,18.59127,17.96982
Gaia DR2 494828271711586432,5006.0,,17.26640979,57.92,18.568832,19.052473,17.947292
Gaia DR2 4948360503237412736,8804.0,,12.85969412,77.76,17.947887,18.066435,17.77866
Gaia DR2 4948376338781193856,5835.0,,22.0433481,45.37,17.740267,18.059677,17.221619
Gaia DR2 4948483682899594112,8227.0,,11.54066112,86.65,16.973604,17.08677,16.75956
Gaia DR2 4949673182681383936,5432.0,,22.67907624,44.09,17.652542,18.044304,17.09572
Gaia DR2 4950472458916949504,9138.0,,14.93602808,66.95,16.83321,16.91713,16.682985
Gaia DR2 4951018916196321280,5875.0,,20.25758218,49.36,17.689795,18.023634,17.203264
Gaia DR2 495115995862939904,9797.0,,13.00183753,76.91,17.606274,17.68049,17.523724
Gaia DR2 4951160817618937600,5687.0,,11.61118324,86.12,19.083654,19.411982,18.554785
Gaia DR2 4951386664179697536,6287.0,,10.72831406,93.21,19.12672,19.401144,18.705772
Gaia DR2 4951389619117196928,5209.0,,10.35188085,96.60,19.76362,20.206253,19.213932
Gaia DR2 4952546447084718464,9325.0,,17.82971302,56.09,16.071102,16.135712,15.915461
Gaia DR2 4953284077651320320,7477.0,,12.52383683,79.85,18.391684,18.559374,18.096077
Gaia DR2 4954064872642562688,9028.0,,12.95414194,77.20,17.311686,17.405275,17.144098
Gaia DR2 4954268041775746816,13111.0,,10.95639262,91.27,16.450085,16.43625,16.454103
Gaia DR2 4954598719897945984,6328.0,,12.59883671,79.37,18.831837,19.152674,18.409414
Gaia DR2 4954681178973061760,6034.0,,12.79052814,78.18,18.656898,18.958036,18.206852
Gaia DR2 4954922869669592448,6745.0,,22.07727578,45.30,17.188282,17.40771,16.815516
Gaia DR2 4955466127196289152,5263.0,,10.40421091,96.11,19.742424,20.1568,19.126617
Gaia DR2 495551887802902272,7866.0,,19.80247736,50.50,17.219551,17.331415,16.891083
Gaia DR2 4957053036009458432,4578.0,,13.58199078,73.63,19.53821,20.227278,18.864922
Gaia DR2 4957334919006636160,6237.0,,15.42178399,64.84,18.58178,18.882948,18.14398
Gaia DR2 4958469202689200640,4809.0,,11.14183277,89.75,19.66294,20.139776,18.94173
Gaia DR2 4959474744729025280,6353.0,,12.82443997,77.98,18.389618,18.656834,17.964802
Gaia DR2 4961381499754300544,5237.0,,15.89487086,62.91,18.600548,19.059404,18.003618
Gaia DR2 4961650021109131136,5898.0,,15.04811998,66.45,18.500172,18.832125,18.012161
Gaia DR2 4962068389580562432,8099.0,,12.38236494,80.76,17.48033,17.624865,17.256655
Gaia DR2 4962646870135037056,5930.0,,11.62340377,86.03,17.695526,18.024302,17.223223
Gaia DR2 4963476584800762112,5919.0,,11.36652831,87.98,19.053827,19.420176,18.592855
Gaia DR2 4963834510195056896,5179.0,,10.05847495,99.42,19.7634,20.260876,19.20103
Gaia DR2 4964341939108009344,7991.0,,15.52357563,64.42,17.065393,17.191525,16.835365
Gaia DR2 4964706491635777536,7681.0,,10.59570282,94.38,18.254679,18.447128,18.00396
Gaia DR2 4964709206054915328,5023.0,,13.69980281,72.99,19.959805,20.447971,19.30208
Gaia DR2 4964780674311098368,6316.0,,11.51407742,86.85,18.763046,19.034271,18.322256
Gaia DR2 4965445363449536128,4329.0,,12.40933419,80.58,19.825655,20.360012,19.041147
Gaia DR2 4965665579309418240,6884.0,,16.47022958,60.72,17.38188,17.569847,16.991058
Gaia DR2 4966305490779907584,4760.0,,13.56448564,73.72,19.23198,19.804424,18.56344
Gaia DR2 4966926302533232128,6402.0,,10.05538451,99.45,18.741093,19.012821,18.342226
Gaia DR2 4967623324185181440,5036.0,,11.05936568,90.42,19.749645,20.29521,19.164131
Gaia DR2 4968002655697225344,6852.0,,11.79016708,84.82,18.283234,18.495575,17.896742
Gaia DR2 4969509781196199296,6155.0,,11.8288244,84.54,18.55424,18.880972,18.140213
Gaia DR2 4970154060653015296,7908.0,,11.53273709,86.71,17.665417,17.790838,17.423162
Gaia DR2 4970299329328986752,8243.0,,23.665403,42.26,16.678068,16.789207,16.468878
Gaia DR2 4971115480489181568,5193.0,,12.40624179,80.60,19.113768,19.614609,18.562607
Gaia DR2 4971571880894586880,10614.0,,12.12999007,82.44,16.608288,16.616165,16.40205
Gaia DR2 4972181865034462464,6625.0,,10.61294372,94.22,18.93811,19.177185,18.553724
Gaia DR2 4972216911968192512,5371.0,,10.41983035,95.97,19.33698,19.76131,18.830309
Gaia DR2 4973039350962498304,5285.0,,15.38964274,64.98,18.671572,19.103127,18.089108
Gaia DR2 4973110338182109440,9958.0,,12.00182496,83.32,16.846327,16.911503,16.767313
Gaia DR2 4973360992473326720,4768.0,,15.20340815,65.77,19.32042,19.88974,18.64559
Gaia DR2 4973566051392029824,24934.0,,10.70900652,93.38,16.712046,16.59832,16.9415
Gaia DR2 4973965036671810688,4358.0,,11.0950599,90.13,20.132038,20.776308,19.486416
Gaia DR2 4973993825837718144,7278.0,,11.41396128,87.61,18.54469,18.716707,18.20808
Gaia DR2 4974278805507331072,5777.0,,11.36374074,88.00,19.538202,19.885715,19.024036
Gaia DR2 4975675979846660608,14651.0,,22.05169016,45.35,15.43479,15.399507,15.4668255
Gaia DR2 4976075343084352896,9685.0,,10.54244613,94.85,17.21058,17.283623,17.105904
Gaia DR2 4976498719484229376,6845.0,,10.72149512,93.27,19.010532,19.25121,18.648432
Gaia DR2 4976685056643780608,5600.0,,13.73999135,72.78,18.663376,19.022083,18.120401
Gaia DR2 4976687904203453184,4720.0,,10.40212376,96.13,20.150639,20.712517,19.461678
Gaia DR2 4977418740133758592,6420.0,,11.03408958,90.63,18.900356,19.223024,18.486824
Gaia DR2 497837733818729984,6559.0,,11.90324388,84.01,18.5669,18.791521,18.194695
Gaia DR2 498014858269371904,6074.0,,17.76948668,56.28,17.708876,17.993952,17.263176
Gaia DR2 498014931287112960,8885.0,,17.7573287,56.31,16.201796,16.287096,16.057413
Gaia DR2 4980315055624052352,4864.0,,14.29787406,69.94,18.151745,18.670856,17.493303
Gaia DR2 4980559185862567040,7925.0,,18.50115629,54.05,17.084723,17.213673,16.857216
Gaia DR2 4981079701539275392,9401.0,,11.81789847,84.62,17.970549,18.055904,17.816977
Gaia DR2 498206555544563584,6042.0,,11.83519285,84.49,18.572714,18.910322,18.167292
Gaia DR2 4983136887792903552,5194.0,,16.05362618,62.29,18.677673,19.170284,18.10632
Gaia DR2 4983252881974028800,5010.0,,11.78342455,84.86,19.446943,19.936285,18.833609
Gaia DR2 498364335463717760,5157.0,,12.97655851,77.06,19.24454,19.742052,18.64831
Gaia DR2 498371997687631616,7026.0,,10.86966996,92.00,18.16054,18.334576,17.859072
Gaia DR2 498487545190443136,6122.0,,11.00847029,90.84,19.005587,19.2623,18.578497
Gaia DR2 4984983272758339200,7009.0,,11.08425392,90.22,18.173515,18.378344,17.838015
Gaia DR2 4985428476184853248,10750.0,,14.45656041,69.17,16.028862,16.063087,15.995338
Gaia DR2 4985649989121309568,4811.0,,16.82400259,59.44,18.905436,19.460482,18.258568
Gaia DR2 4987244865097164672,5775.0,,10.14949877,98.53,19.331196,19.695312,18.868074
Gaia DR2 498755757308203520,8135.0,,14.35903358,69.64,17.63448,17.75684,17.434067
Gaia DR2 4987578158855872384,6264.0,,37.34295153,26.78,16.308073,16.566473,15.888279
Gaia DR2 4987801222276337152,5603.0,,10.96127611,91.23,19.574938,19.96034,19.037199
Gaia DR2 4988113994679343872,5078.0,,11.08485657,90.21,19.88077,20.413313,19.238068
Gaia DR2 4989193925552388992,4529.0,,13.33669806,74.98,19.491312,20.166193,18.79925
Gaia DR2 4989492992715060608,9475.0,,13.85717856,72.16,16.667137,16.743584,16.555098
Gaia DR2 4990295460108642944,7059.0,,10.34263319,96.69,18.20745,18.40323,17.876307
Gaia DR2 4990483304797991680,8987.0,,10.40542057,96.10,17.751087,17.845984,17.60645
Gaia DR2 499055030630323968,5666.0,,13.9559712,71.65,18.741295,19.109974,18.24926
Gaia DR2 4993225765971284352,9584.0,,15.46826989,64.65,16.366205,16.434475,16.265862
Gaia DR2 4993714013557994112,5253.0,,16.15848228,61.89,18.970263,19.413223,18.34416
Gaia DR2 4994203472325928320,5303.0,,14.80914862,67.53,18.890879,19.438288,18.362185
Gaia DR2 4994600705262106880,17551.0,,13.73586298,72.80,15.409297,15.3206625,15.431476
Gaia DR2 4995589436797534720,12167.0,,10.07313077,99.27,16.749498,16.767082,16.760788
Gaia DR2 4996762821862737792,5916.0,,19.22688249,52.01,17.945444,18.256258,17.467613
Gaia DR2 4996816942745749120,5478.0,,10.64734824,93.92,19.35617,19.777176,18.804111
Gaia DR2 4996999118078372096,6722.0,,10.51710378,95.08,17.967958,18.196321,17.582972
Gaia DR2 4997228503691723520,7167.0,,17.46484225,57.26,17.711134,17.917643,17.39941
Gaia DR2 4997596084173460608,7422.0,,11.86170218,84.30,17.894619,18.069052,17.575445
Gaia DR2 5001050749708068608,9122.0,,13.53436274,73.89,17.018433,17.112368,16.876595
Gaia DR2 5001179770525584640,6060.0,,20.75189591,48.19,16.805975,17.076155,16.278805
Gaia DR2 5002258941188997632,9538.0,,15.24128578,65.61,16.792517,16.908878,16.596151
Gaia DR2 500239479530448640,5476.0,,13.47770896,74.20,18.953434,19.367435,18.374878
Gaia DR2 5002438264662808576,10261.0,,10.39517409,96.20,17.0713,17.123579,17.022
Gaia DR2 5002833775316012032,6473.0,,12.00253732,83.32,18.732542,19.010271,18.331125
Gaia DR2 5003301896685932544,7432.0,,10.22878628,97.76,18.870945,19.06796,18.59587
Gaia DR2 5003385493930395776,27598.0,,10.27808061,97.29,17.698498,17.582886,17.95331
Gaia DR2 5003798566704875136,7539.0,,21.05524322,47.49,16.609983,16.78446,16.313883
Gaia DR2 5004512145455581184,8534.0,,11.2874856,88.59,17.859491,17.989954,17.675348
Gaia DR2 5004739881802089472,6596.0,,14.60451875,68.47,18.223093,18.45215,17.850721
Gaia DR2 5005019913669165568,8242.0,,11.19017712,89.36,18.48706,18.612349,18.311272
Gaia DR2 5005054827459071872,9337.0,,19.75450122,50.62,16.565018,16.645449,16.431103
Gaia DR2 5006560436834743424,6634.0,,10.02462944,99.75,19.069145,19.301022,18.689405
Gaia DR2 5006974879703054976,5575.0,,13.20892565,75.71,19.062498,19.489216,18.531988
Gaia DR2 5007100228324311808,5657.0,,11.73949882,85.18,19.060482,19.407108,18.53775
Gaia DR2 5008013127918000896,5408.0,,17.68518457,56.54,18.479872,18.90335,17.922926
Gaia DR2 5010266680078570112,6450.0,,10.74577607,93.06,19.168598,19.441162,18.786394
Gaia DR2 5010328978579650304,6442.0,,12.32810976,81.12,17.455667,17.724628,17.040695
Gaia DR2 5010444392940740736,5737.0,,14.61073568,68.44,18.495935,18.884218,17.976263
Gaia DR2 5010750602633149952,4674.0,,12.38866246,80.72,19.552202,20.104527,18.884644
Gaia DR2 5013024255240096384,6036.0,,13.56069784,73.74,19.132586,19.461798,18.654613
Gaia DR2 5013985022244403584,5589.0,,10.90322319,91.72,19.058842,19.435686,18.553238
Gaia DR2 5016473702391268096,6721.0,,26.10497929,38.31,16.649845,16.868742,16.291288
Gaia DR2 5016524516147395456,5393.0,,10.31060083,96.99,18.525803,18.943172,17.974045
Gaia DR2 5016806334721514496,8497.0,,10.81088691,92.50,18.347393,18.469173,18.129839
Gaia DR2 5017833141143505536,6181.0,,12.87568236,77.67,18.918718,19.191442,18.452765
Gaia DR2 5019773573007492864,6703.0,,20.3856556,49.05,17.047817,17.271898,16.683346
Gaia DR2 5023662927888041984,15379.0,,10.15061397,98.52,16.819117,16.767313,16.963955
Gaia DR2 5023850115446876672,6398.0,,14.51493371,68.89,18.354305,18.58984,17.952457
Gaia DR2 502460493018037760,4960.0,,13.07447183,76.48,19.232811,19.737276,18.649866
Gaia DR2 5026067491098768128,6342.0,,19.39558421,51.56,17.550114,17.826057,17.103931
Gaia DR2 502760075577055104,4664.0,,10.63261025,94.05,19.948467,20.519617,19.238832
Gaia DR2 5028471775135109760,6291.0,,10.23285233,97.72,19.124802,19.35904,18.664875
Gaia DR2 5028811008832235392,8364.0,,10.0323256,99.68,18.658083,18.78277,18.473404
Gaia DR2 502907788092114176,4877.0,,10.2313683,97.74,19.877008,20.347246,19.24579
Gaia DR2 502957442209211136,5915.0,,13.29756618,75.20,19.113861,19.49058,18.70427
Gaia DR2 502957510928687616,5530.0,,13.52390246,73.94,19.023298,19.383144,18.506124
Gaia DR2 5031709119620238336,6262.0,,15.12143374,66.13,16.765783,17.018213,16.364702
Gaia DR2 5032764371609268608,7511.0,,11.22935449,89.05,17.877102,18.042555,17.626719
Gaia DR2 5032906861444657024,5568.0,,16.54902551,60.43,18.170397,18.51426,17.68112
Gaia DR2 5034187758131178880,7234.0,,13.12974926,76.16,18.316662,18.478643,17.99896
Gaia DR2 5034370929896242048,7227.0,,12.55075784,79.68,18.593864,18.787418,18.327112
Gaia DR2 5035061255695465088,5282.0,,15.84460385,63.11,18.548618,18.981413,17.981272
Gaia DR2 5035191303009834368,7957.0,,15.09921796,66.23,17.494713,17.62391,17.257135
Gaia DR2 5035300017221746432,6970.0,,10.76181815,92.92,19.046606,19.278904,18.734196
Gaia DR2 5036998762686511360,4727.0,,10.59384534,94.39,19.145552,19.67319,18.46558
Gaia DR2 5037650983536025728,5662.0,,13.72369486,72.87,18.466322,18.839428,17.972536
Gaia DR2 5037670392494744320,6626.0,,14.21479584,70.35,19.673199,19.956085,19.41474
Gaia DR2 5037961629930644608,5889.0,,14.82557695,67.45,18.29914,18.610605,17.840105
Gaia DR2 5040290528701395456,11236.0,,12.36656424,80.86,18.696766,18.740427,18.693163
Gaia DR2 5040463323825665408,5017.0,,14.65594741,68.23,18.91125,19.443079,18.240059
Gaia DR2 5041867301389992192,5499.0,,12.65556618,79.02,18.801422,19.20394,18.272831
Gaia DR2 5043106859016518400,5820.0,,10.15629645,98.46,19.363544,19.75053,18.890657
Gaia DR2 5043140153603589760,4202.0,,16.73262217,59.76,19.237043,19.85219,18.465925
Gaia DR2 5045090141770084864,,,18.67727786,53.54,19.117165,19.816338,18.316017
Gaia DR2 50456318016101120,5905.0,,15.55552572,64.29,18.222576,18.456469,17.716917
Gaia DR2 5046137220438381696,6668.0,,21.06900219,47.46,17.050787,17.277185,16.665356
Gaia DR2 5046554210223277312,8734.0,,13.50186395,74.06,17.067266,17.178415,16.887737
Gaia DR2 5047024693824366720,6255.0,,11.01144599,90.81,18.589474,18.873304,18.174503
Gaia DR2 5048817825490150656,6869.0,,13.09484139,76.37,18.389015,18.610914,18.04257
Gaia DR2 5048963923097725184,5778.0,,12.29253686,81.35,18.78635,19.177908,18.269339
Gaia DR2 5049859445255149696,10020.0,,10.92801174,91.51,16.985247,17.048635,16.88671
Gaia DR2 5052391208218637440,6790.0,,22.88399679,43.70,17.31261,17.51954,16.952402
Gaia DR2 5053532153393376896,6736.0,,13.48736735,74.14,18.361792,18.569714,17.98879
Gaia DR2 5053685814439584512,5296.0,,14.31276644,69.87,18.794361,19.213392,18.257486
Gaia DR2 5056653087085238400,10062.0,,12.12546037,82.47,17.114225,17.176447,17.047089
Gaia DR2 505759238365541888,10378.0,,11.66492652,85.73,16.994019,17.040848,16.943584
Gaia DR2 5057830865900543232,5506.0,,14.31763916,69.84,19.064775,19.508255,18.53193
Gaia DR2 5059060497857504512,5440.0,,11.05347288,90.47,19.343367,19.792686,18.792524
Gaia DR2 5059307136358376960,5503.0,,21.49810629,46.52,17.645203,18.006388,17.104385
Gaia DR2 5059337819604703104,8372.0,,11.30276409,88.47,18.368378,18.493969,18.162434
Gaia DR2 50593477796911104,4652.0,,12.67217664,78.91,18.741945,19.271574,18.054256
Gaia DR2 5059496454218263040,6023.0,,10.67313464,93.69,18.948465,19.226555,18.510937
Gaia DR2 5059729039583795840,7326.0,,12.4963875,80.02,17.786423,17.956308,17.493055
Gaia DR2 5059826101547795840,5778.0,,15.28640122,65.42,18.35775,18.718334,17.865122
Gaia DR2 5059935713410392192,9279.0,,14.06796478,71.08,16.627083,16.701176,16.497763
Gaia DR2 5060011094379265536,4487.0,,12.69315785,78.78,19.622108,20.173222,18.978073
Gaia DR2 5060147300680412800,7076.0,,15.38829048,64.98,17.33313,17.517849,17.058134
Gaia DR2 5061650809814057984,7326.0,,10.57468078,94.57,17.944653,18.117113,17.669777
Gaia DR2 5062842096303184128,7666.0,,10.12036786,98.81,18.500477,18.650198,18.216282
Gaia DR2 5062948237829600000,8397.0,,16.31229979,61.30,17.520195,17.634022,17.29248
Gaia DR2 5062948340912201088,7732.0,,16.12262057,62.02,17.588198,17.749775,17.308308
Gaia DR2 5063655807923259520,10567.0,,11.90339619,84.01,17.104225,17.135675,17.062849
Gaia DR2 5063894054052370304,20884.0,,11.5058951,86.91,16.813305,16.73622,16.98572
Gaia DR2 5064215111448106368,10154.0,,15.66674783,63.83,16.903032,16.954899,16.842527
Gaia DR2 5064951303202034432,6702.0,,14.4167689,69.36,18.172787,18.419615,17.797611
Gaia DR2 5065010887285008128,6173.0,,25.95127226,38.53,16.802092,17.072664,16.367743
Gaia DR2 5065042395165083648,6177.0,,13.07001047,76.51,17.734835,18.011211,17.280771
Gaia DR2 5065114305800855424,4873.0,,15.93909637,62.74,18.71515,19.258842,18.054607
Gaia DR2 5069637735292759040,4554.0,,12.03142755,83.12,20.112759,20.718693,19.429758
Gaia DR2 5069989505998566528,6554.0,,10.82948998,92.34,18.530193,18.777306,18.05999
Gaia DR2 5070420308400778112,5627.0,,12.08098234,82.77,19.154137,19.53234,18.667166
Gaia DR2 507078480512628096,3864.0,,15.02525873,66.55,20.044266,20.814425,19.347176
Gaia DR2 5070824035324313472,4416.0,,21.28763038,46.98,18.641792,19.314743,17.928741
Gaia DR2 5071069814828869760,14800.0,,11.3936523,87.77,16.706793,16.677107,16.813267
Gaia DR2 5072492750377745792,5298.0,,10.92160667,91.56,19.321632,19.82078,18.687033
Gaia DR2 5073586798807216384,4522.0,,13.72491497,72.86,19.393642,19.97881,18.700163
Gaia DR2 5073589792401030016,12738.0,,10.85099078,92.16,16.983461,16.968462,17.056784
Gaia DR2 5073811408417040640,5561.0,,13.93014171,71.79,18.662338,19.02113,18.169216
Gaia DR2 5074787087547474304,4372.0,,12.54823816,79.69,19.658077,20.342525,18.92717
Gaia DR2 507660671923093888,5314.0,,13.52907829,73.91,19.096857,19.52818,18.547022
Gaia DR2 5077359154482959104,4607.0,,18.36699881,54.45,18.82486,19.407978,18.132898
Gaia DR2 5077717389114829056,5623.0,,27.90750361,35.83,17.402481,17.762775,16.887339
Gaia DR2 5078232922629733120,7190.0,,11.69486305,85.51,18.756603,18.94064,18.47982
Gaia DR2 5080114118305037184,7801.0,,10.56766834,94.63,18.083906,18.249752,17.83051
Gaia DR2 5080478370186167168,5325.0,,11.31559439,88.37,19.406988,19.827442,18.878077
Gaia DR2 5082488822902853376,5688.0,,10.13511322,98.67,19.248571,19.620586,18.734276
Gaia DR2 5082591562817139840,5713.0,,11.68041413,85.61,18.811768,19.124104,18.320484
Gaia DR2 5083005906902210432,5484.0,,18.11874798,55.19,18.333004,18.7025,17.810228
Gaia DR2 5085222277529290624,5335.0,,11.40966423,87.64,19.153585,19.544518,18.618704
Gaia DR2 5085449601558034944,5970.0,,22.5008121,44.44,17.340145,17.651741,16.85554
Gaia DR2 5086263828573635072,5470.0,,10.63669377,94.01,19.556799,19.989796,19.03885
Gaia DR2 5086266538697218048,8074.0,,14.24092176,70.22,17.399502,17.5236,17.191261
Gaia DR2 5086687342413745664,5154.0,,10.09118563,99.10,19.676561,20.193789,19.049955
Gaia DR2 5087080078519364608,6617.0,,22.58506478,44.28,17.166693,17.40818,16.778492
Gaia DR2 5087458276159508224,14062.0,,19.04784518,52.50,14.904965,14.8695345,15.00321
Gaia DR2 5088570157293709312,5947.0,,12.78494672,78.22,18.8239,19.150038,18.330965
Gaia DR2 5089065654786155904,7372.0,,13.45203749,74.34,18.20149,18.366674,17.902157
Gaia DR2 5089957874109703424,4352.0,,12.01376351,83.24,19.986574,20.589075,19.191189
Gaia DR2 5090582813327188992,15492.0,,10.02321972,99.77,16.566278,16.528566,16.68054
Gaia DR2 509163429445659008,6576.0,,11.76939056,84.97,18.428083,18.66361,18.035076
Gaia DR2 5091653080522059776,4912.0,,10.09243061,99.08,19.873634,20.430124,19.288807
Gaia DR2 5092431539048870144,6618.0,,11.25960177,88.81,18.645987,18.89875,18.312826
Gaia DR2 5092466311105525376,5093.0,,11.48997641,87.03,19.499031,20.034485,18.910513
Gaia DR2 509284891114312832,7103.0,,12.67934551,78.87,18.108318,18.256096,17.762548
Gaia DR2 5093424260611799424,9169.0,,12.4263712,80.47,16.346739,16.362568,16.283861
Gaia DR2 5094500540760055680,5626.0,,16.66689984,60.00,18.265064,18.654736,17.721428
Gaia DR2 5094843764483219712,10107.0,,12.42290239,80.50,16.597769,16.658056,16.53381
Gaia DR2 5094916637191274368,4705.0,,11.67330165,85.67,19.725254,20.26749,19.054338
Gaia DR2 5097526744653326464,6048.0,,12.11560552,82.54,18.953249,19.291607,18.547773
Gaia DR2 5097965484152645888,6916.0,,13.7881254,72.53,16.735125,16.921963,16.396132
Gaia DR2 5098158203628352512,6508.0,,10.4312866,95.87,19.075489,19.315895,18.736801
Gaia DR2 5099116118775025408,10330.0,,16.98400343,58.88,18.79322,18.84685,18.677586
Gaia DR2 5099415907492759680,5874.0,,11.17036719,89.52,19.075312,19.448706,18.630125
Gaia DR2 5099732772999309952,5062.0,,14.75917056,67.75,19.140844,19.602663,18.519476
Gaia DR2 5099752809022068224,10573.0,,18.37530048,54.42,15.840405,15.870948,15.80161
Gaia DR2 5099837883734317056,5361.0,,10.03641924,99.64,19.438644,19.903387,18.87421
Gaia DR2 5101196880105378688,5883.0,,11.55635042,86.53,18.964237,19.271082,18.522081
Gaia DR2 5101820887314498048,6660.0,,24.54288939,40.74,16.824783,17.053408,16.448444
Gaia DR2 5102511204522388736,5824.0,,10.67215267,93.70,19.420292,19.841208,18.901096
Gaia DR2 5102534672223757568,4545.0,,11.54415644,86.62,19.701591,20.168072,18.987158
Gaia DR2 5102584253326073856,9064.0,,17.09135139,58.51,16.513502,16.60001,16.360235
Gaia DR2 5103345841222921600,12037.0,,10.18236458,98.21,16.539478,16.538862,16.586233
