,source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,M_G,bp_rp,ra2,dec2,u_mag,u_mag_error,g_mag,g_mag_error,r_mag,r_mag_error,i_mag,i_mag_error,z_mag,z_mag_error,clean_flag,ra3,dec3,g_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag,r_mean_psf_mag_error,i_mean_psf_mag,i_mean_psf_mag_error,z_mean_psf_mag,z_mean_psf_mag_error,y_mean_psf_mag,y_mean_psf_mag_error,sdssdr9_oid
1288,3234395078681331840,80.8224278690441,2.464664653238743,11.37815882776388,0.15768206,37.66918411770752,0.21551464,-41.27566898505972,0.13750896,18.159328,868.1778,18.320559,87.135895,17.944654,50.574093,13.4396884196556,0.37590408,80.82226550233793,2.464847964023835,18.622786,0.024026815,18.288395,0.01369948,18.214376,0.013838496,18.24086,0.014874817,18.461372,0.04220959,1,80.82242,2.4646814,18.2991008758545,0.00926099997013807,18.2140998840332,0.00813299976289272,18.2653999328613,0.00658100005239248,18.3582000732422,0.00992999970912933,18.422399520874,0.017535999417305,97072576
1289,3891010606606035072,157.77517458936228,18.699510665700547,11.380447042034938,0.3709707,-123.08288829396717,0.36951408,-183.68409019331068,0.2705524,19.497372,395.82733,20.048517,19.37651,18.934662,28.734829,14.77816828443974,1.1138554,157.775568838835,18.700055746561976,21.943897,0.14498219,20.286167,0.023838181,19.524673,0.019680224,19.207287,0.021751383,19.097908,0.045394562,1,157.7752,18.69956,,,,,19.1875,0.0325290001928806,19.0981006622314,0.0117300003767014,19.1443996429443,0.125560998916626,224946228
1290,3220982720449432448,82.77587827179039,0.15430801643786576,11.38108970608568,0.29276392,122.24899966920943,0.2932942,-102.83117106341906,0.24989003,19.298412,403.04727,19.654387,22.357128,18.743856,25.256424,14.57933155538596,0.9105301,82.77557778031667,0.1545676886638462,20.959291,0.07580844,19.822691,0.019089557,19.253485,0.01476373,19.068151,0.0179902,19.008493,0.037573475,1,82.77585,0.15433419,19.7322998046875,0.0182099994271994,19.2451000213623,0.0106790000572801,19.0746994018555,0.00808400008827448,19.0508003234863,0.00644499994814396,19.0555000305176,0.0205819997936487,74593512
1291,2768919442402016896,1.1281964395059796,14.500071027972227,11.38237358021487,0.3507891,32.595989652829864,0.48958194,98.0466637160882,0.40391308,19.334848,362.34613,19.790396,21.819365,18.715267,24.332912,14.616012581230228,1.0751286,1.1280707545899986,14.499650254957409,21.451921,0.11538776,19.894346,0.027262744,19.32584,0.016610324,19.042831,0.022647109,18.898186,0.042936657,1,1.1281849,14.500039,19.8502998352051,0.00810700003057718,19.3094005584717,0.0069599999114871,19.0785007476807,0.00518399989232421,19.0389995574951,0.0218059998005629,18.9526996612549,0.0250710006803274,192674118
1292,898074225620368768,110.3664080814305,36.921725772059695,11.385141371855058,0.43997714,-16.273517913949917,0.43692198,-116.717776044457,0.41268215,19.73198,236.23183,20.25264,13.582292,19.134626,16.491665,15.013671508700556,1.1180134,110.36646615989777,36.922125354394765,22.159012,0.20262283,20.404531,0.025453376,19.657398,0.021977212,19.386766,0.022108689,19.461018,0.07992587,1,110.36642,36.92176,20.3880996704102,0.0288200005888939,19.6693000793457,0.0128220003098249,19.4071006774902,0.00812199991196394,19.3460998535156,0.0124409999698401,19.2908000946045,0.0374470017850399,349499595
1293,4429106481934491136,232.4228899946687,6.066811962207682,11.38519356656164,0.0460879,20.0924492769645,0.05093329,-92.06519582012403,0.042162504,15.993979,890.8267,15.972385,322.3549,16.088947,283.41946,11.275681547625926,-0.11656189,232.42283034759166,6.067138441431043,16.156282,0.01799935,15.847943,0.021516234,16.140753,0.009993318,16.398594,0.016525393,16.65193,0.01646486,1,232.42288,6.0668483,15.8809995651245,0.00359999993816018,16.1700992584229,0.0139239998534322,16.3945007324219,0.00290900003165007,16.6242008209229,0.00581899983808398,16.783899307251,0.00584300002083182,125401173
1294,2826770319713589888,356.6409312303389,22.012029628798338,11.387453591895554,0.06731226,127.5534053585695,0.078851834,42.17919912446867,0.040060554,16.466854,1099.1952,16.489805,309.91663,16.449379,345.07236,11.7489871958254,0.040426254,356.64069160321736,22.011962163646217,16.814013,0.020557167,16.418653,0.017808495,16.587597,0.020085389,16.722065,0.027401365,16.904926,0.024978433,1,356.64087,22.012014,16.4165000915527,0.00412699999287724,16.5552997589111,0.00345900002866983,16.7525005340576,0.00323199992999434,16.9384994506836,0.00418499996885657,17.0811996459961,0.0107880001887679,249808666
1295,1752188773770447872,305.87244463120686,7.992611742916213,11.387756589430742,0.17335512,-64.68129290655953,0.18475112,91.21783559285085,0.16617945,18.629145,665.56384,18.887903,54.89438,18.265854,55.304295,13.91133554674714,0.62204933,305.87263857448534,7.992315385065932,19.554937,0.034203004,18.896793,0.009838996,18.655302,0.01098083,18.60302,0.014528422,18.674713,0.03383591,1,305.87247,7.992576,18.8756999969482,0.00612600008025765,18.661600112915,0.00414399988949299,18.6054992675781,0.00644699996337295,18.6226997375488,0.0140140000730753,18.6837997436523,0.0308279991149902,141384553
1296,288744844514936576,22.069683797313637,21.441606039876294,11.391276599046432,0.14904962,54.46183679999937,0.16848008,-15.595266721678058,0.1122637,18.189579,758.22217,18.327162,63.4674,17.982712,56.546665,13.47244099689074,0.34445,22.06955879483411,21.441634674349043,18.700174,0.019958869,18.313217,0.07256423,18.236176,0.10728154,18.305164,0.11521976,18.503832,0.04530321,1,22.06967,21.441612,18.2714004516602,0.00547399977222085,18.2600002288818,0.00360399996861815,18.2935009002686,0.00478400010615587,18.3966999053955,0.00856900028884411,18.4748001098633,0.0229959990829229,245491340
1297,1075122127704964864,177.48913950937023,72.90495149543851,11.391775376534518,0.2511947,89.55690179949849,0.31365556,46.76010134343992,0.3165412,19.314182,380.51746,19.807932,22.44658,18.801819,30.11983,14.5971393462036,1.006113,177.48838873553893,72.90483355330315,21.192986,0.11154381,19.820362,0.02111836,19.29909,0.0205795,19.092562,0.023072543,19.04077,0.053184375,1,177.48906,72.90494,19.7455997467041,0.0118699995800853,19.2800006866455,0.0149720003828406,19.0841007232666,0.00669499998912215,19.0417003631592,0.0114609999582171,18.9909992218018,0.0382269993424416,465038686
1298,4423768662219609088,234.96204121952536,1.8998949806279546,11.39190231333819,0.10234547,29.871546953094374,0.10583761,-34.58658906784992,0.085499756,17.387358,867.9751,17.514988,121.70985,17.199259,79.55638,12.670338972750246,0.31572914,234.96192596093124,1.9000532507984125,17.8413,0.023527993,17.458792,0.019153215,17.441633,0.013392568,17.493942,0.013356735,17.641857,0.025079105,1,234.96202,1.8999087,17.4477996826172,0.00510900001972914,17.4615001678467,0.00665300013497472,17.517599105835,0.00395300006493926,17.6296997070313,0.00604399992153049,17.7231998443604,0.0110499998554587,92984140
1299,2872974856329379968,354.7782159797192,34.43352194405792,11.394590269342977,0.17265972,204.37966465899038,0.15670747,-12.650559363803554,0.11563798,18.42964,831.0809,18.672813,77.56124,18.06403,49.130836,13.713133382706584,0.6087837,354.77779407300363,34.433544097709955,19.375896,0.03577529,18.693825,0.020007312,18.451052,0.014408972,18.34379,0.014963769,18.382185,0.039210055,1,354.77795,34.433533,18.6676006317139,0.0103120002895594,18.4519996643066,0.00259399996139109,18.3672008514404,0.00638000015169382,18.3918991088867,0.0185480006039143,18.3995990753174,0.0120090004056692,336015782
1300,1810475401285228928,309.3695154998485,14.897931193938826,11.395614893031144,0.04323208,-17.063603185417538,0.044850763,-37.21860270744283,0.036135156,15.149797,1074.6318,15.045676,214.7078,15.337891,320.54886,10.433486260235519,-0.2922144,309.3695765658107,14.898050537462755,14.791105,0.016770786,14.938127,0.017618995,15.3128805,0.05146663,15.659546,0.01765231,15.944091,0.082267836,1,309.36954,14.897967,15.0263004302979,0.00462799984961748,15.3671998977661,0.00453600008040667,15.684700012207,0.00412999978289008,15.918999671936,0.00281400000676513,16.092399597168,0.00735200010240078,195848240
1301,59726644147616384,46.52596967411392,18.736578967865874,11.396114660326505,0.053369608,8.463254794936525,0.06479316,-1.9501391186740429,0.05680985,16.359114,942.61707,16.371773,226.2611,16.387405,183.91719,11.642897744133725,-0.01563263,46.52594848790511,18.736592913028925,16.663553,0.019167926,16.265648,0.018188482,16.479858,0.020086206,16.91386,0.06061374,16.922422,0.016410088,1,46.525963,18.736582,16.2947006225586,0.00627100002020597,16.4741992950439,0.00170899997465312,16.6940002441406,0.00325600011274219,16.906400680542,0.00400799978524446,17.0391998291016,0.00900499988347292,225218601
1302,820169737983275904,146.14628609530956,44.12364377481503,11.397160889310461,0.20263773,-106.10156800928758,0.19004062,-123.35081352170394,0.15157944,18.775114,587.1693,19.02704,42.246067,18.42836,40.129303,14.059097454872337,0.5986805,146.14686780422176,44.12413257492003,19.544178,0.026699616,19.02404,0.016539276,18.792175,0.017883472,18.745626,0.021140397,18.704157,0.02978084,1,146.14633,44.123684,19.0030994415283,0.0120550002902746,18.7798004150391,0.0088689997792244,18.7404003143311,0.00881099980324507,18.7740993499756,0.0163010004907846,18.7971992492676,0.0180910006165504,387642861
1303,692134636881870208,136.87654392185237,27.607485314629617,11.397898554385458,0.16051982,52.06892682558038,0.14482743,-132.35051021968482,0.12084525,17.928658,776.25836,18.079542,59.753464,17.617199,48.177616,13.212781468086371,0.46234322,136.87634828304027,27.6079125154555,18.529346,0.022654824,18.075449,0.014331704,17.957777,0.014675857,17.94691,0.013887543,18.02231,0.020671517,1,136.87653,27.607536,18.0799007415771,0.00909799989312887,17.9626007080078,0.0063060000538826,17.970100402832,0.00321600004099309,18.0272006988525,0.00550400000065565,18.066499710083,0.0111520001664758,292246689
1304,313521312549882496,16.53132006083422,32.25761813367946,11.398208386154781,0.08754521,124.4418019907071,0.08996399,-68.90086768916068,0.069133095,17.282883,962.1327,17.330679,134.51558,17.20559,105.73966,12.567065653623061,0.12508965,16.53104887630184,32.25772679284168,17.445215,0.030649377,17.301535,0.015710754,17.359568,0.019993015,17.500933,0.017770829,17.701464,0.027889062,0,16.531265,32.257645,17.3185005187988,0.00380300008691847,17.3784008026123,0.00601200014352798,17.5058002471924,0.00619699992239475,17.6732997894287,0.00584500003606081,17.7863006591797,0.021059999242425,323626942
1305,2742201172407646208,2.404721187706004,5.180047066552912,11.398406698072714,0.3696591,-104.10524079623382,0.4228171,92.86599560020821,0.3273752,19.43105,368.7682,20.115217,17.05031,18.863014,33.38881,14.71527009018733,1.252203,2.4049096065214144,5.1798575579969715,21.423756,0.13727733,20.047638,0.03223859,19.378042,0.018719673,19.174227,0.024598194,19.01389,0.05484194,1,2.4047544,5.180017,20.0237998962402,0.0258460007607937,19.3945999145508,0.00920199975371361,19.1592998504639,0.00549700018018484,19.0673999786377,0.0155499996617436,19.0641994476318,0.0329019986093044,118179282
1306,4352651700380171392,247.88773386373077,-5.267706490674856,11.39899972644405,0.17271164,31.737848198191543,0.20624144,7.332940993332809,0.1417507,18.407444,724.77405,18.661388,52.364174,18.009995,60.47164,13.691777716424186,0.6513939,247.88763626837567,-5.2677164295659855,19.311237,0.03205789,18.681019,0.012128216,18.438234,0.015394889,18.3245,0.012320094,18.348835,0.03191415,1,247.88773,-5.267708,18.6587009429932,0.00711200013756752,18.4288997650146,0.00368499988690019,18.3507995605469,0.00381599995307624,18.3449993133545,0.0137189999222755,18.3449993133545,0.0101600000634789,37130276
1307,1038360708050042496,140.45529232584641,59.59719206627644,11.399389020027854,0.20000772,-113.10677952530924,0.14768143,-162.95842516069473,0.17296939,19.072428,598.3448,19.365036,37.083992,18.651726,48.433533,14.356835623710335,0.71331024,140.45624035540087,59.59789326653141,20.138905,0.040743567,19.418665,0.018511934,19.06509,0.017186824,19.000223,0.021032646,19.028208,0.04886184,1,140.45535,59.597237,,,,,,,19.0405006408691,0.0762230008840561,,,443250846
1308,699487479157292288,135.4662624232441,29.609336622433915,11.400380898228155,0.3227587,-13.92454824529494,0.2995717,-17.992854082303122,0.25805748,19.142103,526.80743,19.523405,36.357708,18.68676,55.097908,14.426700004168918,0.8366451,135.46632138691533,29.609403806579135,20.686222,0.065747015,19.52855,0.022862008,19.073118,0.031311188,18.950876,0.024987536,18.914125,0.03734045,1,135.46626,29.609343,19.4850006103516,0.017025999724865,19.1277008056641,0.00824700016528368,18.9694004058838,0.00534499995410442,18.9416007995605,0.016813000664115,18.9256992340088,0.0241330005228519,306625668
1309,6897451292484010624,321.9090640663561,-8.36580602919823,11.401033717116874,0.22149134,230.75864461352685,0.24222077,28.588935483109683,0.19997747,18.530878,620.3581,18.748009,32.0529,18.19554,43.448933,13.815599217245804,0.55246925,321.90807351794217,-8.365928353854262,19.327343,0.029546881,18.76528,0.020742739,18.544395,0.012804164,18.456892,0.014571864,18.559393,0.037838187,1,321.90878,-8.365844,18.7434005737305,0.00697400001809001,18.5620994567871,0.00453600008040667,18.5351009368896,0.00623100018128753,18.5554008483887,0.0222679991275072,18.653299331665,0.0269969999790192,24659943
1310,1458210842321624448,207.47872649501923,32.59903222892528,11.401039441012017,0.27079073,-63.025944183524324,0.19185574,31.23604796984724,0.2266836,19.413315,511.9585,19.85232,28.136143,18.888678,36.81322,14.698037059753762,0.9636421,207.47894597238468,32.598932922672496,21.567652,0.10599285,20.001707,0.02539674,19.404125,0.017328946,19.12801,0.018240146,19.044588,0.046382155,1,207.47874,32.599022,19.9109001159668,0.0186650007963181,19.3973999023438,0.0133760003373027,19.1322994232178,0.0115350000560284,19.1032009124756,0.0151289999485016,19.0298004150391,0.0337340012192726,325597977
1311,3080205580955810432,128.5718615524707,3.3528301577966975,11.401368010058864,0.24675049,4.534217769226185,0.26634157,-74.81601889591354,0.18898582,19.112612,613.1739,19.424612,45.779003,18.674124,43.102776,14.397396590283819,0.7504883,128.57184302197606,3.353119627803365,20.343431,0.04778232,19.475842,0.0210902,19.10907,0.013939053,18.965513,0.01753564,18.987925,0.03724778,1,128.57185,3.3528516,19.4002990722656,0.0122729996219277,19.0807991027832,0.00866100005805492,18.9804000854492,0.00696199992671609,18.9871997833252,0.013701000250876,19.0025005340576,0.0131459999829531,103622541
1312,3267081566509086592,47.06976222692852,0.6830005195976934,11.404743488506341,0.15520382,-50.55413072836998,0.14584474,-41.15390328735895,0.1441603,18.186935,654.85016,18.359657,57.053078,17.935194,37.578926,13.472363033420837,0.42446327,47.0699194857084,0.683107853804516,18.786713,0.020729154,18.342962,0.01539632,18.238647,0.012889256,18.21831,0.013649652,18.243113,0.023726314,1,47.069782,0.6830146,18.3131008148193,0.0102260001003742,18.2255992889404,0.00520299980416894,18.247200012207,0.00528099993243814,18.2882995605469,0.013837999664247,18.3421001434326,0.0142949996516109,81117930
1313,4276845523320382976,277.1779878790773,1.9887989395302688,11.404760120978933,0.18064667,-27.839593149179716,0.2131667,17.746206064147167,0.18324438,18.584114,460.92996,18.920137,25.84175,18.15234,37.48359,13.869544850157142,0.76779747,277.17808949828174,1.9887449147069745,19.804564,0.055984177,18.904188,0.21146663,18.665794,0.87786746,18.474798,1.8948119,18.488466,1.6854157,1,277.178,1.9887921,18.8798007965088,0.00650400016456842,18.5673999786377,0.000666000007186085,18.3974990844727,0.0117729995399714,18.3505992889404,0.00443000020459294,18.2733001708984,0.0202450007200241,93627897
1314,842231163916746240,166.90759041924935,52.018635795195614,11.406606008162708,0.200875,-10.87295948911427,0.15859999,-68.45400933658179,0.17176896,18.881983,669.7977,19.21501,52.786583,18.405039,59.040524,14.167765008260018,0.80997086,166.90762668431128,52.01890506603473,20.220716,0.054699253,19.324379,0.01774372,18.890596,0.018461632,18.721922,0.026958657,18.66925,0.03768346,1,166.9076,52.018658,19.2360000610352,0.00978299975395203,18.8505001068115,0.0076689999550581,18.7220993041992,0.00940299965441227,18.673999786377,0.0117870001122355,18.6602993011475,0.0320760011672974,419132369
1315,1515219691289797632,190.80818452823482,34.00344722759722,11.408280602380358,0.3565816,18.753510286961113,0.38828906,-91.08292209231215,0.41808116,19.795288,311.53668,20.319984,15.427012,19.13736,27.863667,15.081389059489197,1.1826248,190.80810763084602,34.003761965356986,22.15404,0.17348906,20.637274,0.028998997,19.79296,0.0214262,19.415144,0.022997666,19.22341,0.042455442,1,190.80817,34.003475,20.5261001586914,0.0227680001407862,19.7206001281738,0.0120379999279976,19.442699432373,0.0102380001917481,19.3360004425049,0.011854000389576,19.2698001861572,0.024023000150919,333627385
1316,1502284452385828864,207.33628104376996,43.54303133688841,11.408594038196162,0.11287647,-86.24963621842308,0.081391804,-33.24310826085453,0.10473948,18.217482,895.8098,18.338848,72.86264,18.046389,73.00991,13.503642245821682,0.2924595,207.33669910167123,43.54316913742185,18.675209,0.028271873,18.269394,0.026239678,18.300156,0.023293255,18.304768,0.012370169,18.404486,0.035025854,1,207.33632,43.543045,18.2910995483398,0.0118620004504919,18.2733993530273,0.00338799995370209,18.3397006988525,0.00446600001305342,18.4465007781982,0.0132759995758533,18.4720001220703,0.0245629996061325,384712338
1317,1514736047908364928,189.24242214623567,33.13321905198694,11.408697840669262,0.0984849,-53.7245953156155,0.091359176,25.158902707155306,0.09318195,17.537415,797.2487,17.616596,110.28309,17.451342,93.95904,12.8235949407583,0.1652546,189.24265234140938,33.13314772103583,17.746134,0.015605464,17.54866,0.01980428,17.638742,0.019879518,17.727928,0.017485615,17.899492,0.02487727,1,189.24245,33.13321,17.5785007476807,0.00488900020718575,17.6329002380371,0.00510400021448731,17.7539005279541,0.00420500012114644,17.9081001281738,0.00768999988213182,17.9808006286621,0.0107500003650784,328704923
1318,3549260814780299520,163.13614628781332,-23.18041660262923,11.409619975268518,0.1075905,10.569336685281627,0.13465554,4.156543567086655,0.07596732,16.54465,718.35297,16.336576,27.488762,16.175268,17.8198,11.83100502134946,0.16130829,163.13609272404267,-23.180407341478304,24.63325,55.97722,17.212063,0.21034579,17.181166,0.25508574,16.532948,0.13125749,22.82758,25.83194,0,163.13614,-23.180418,16.1205005645752,0.00343900010921061,16.1399993896484,0.00341399991884828,16.327600479126,0.00363299995660782,16.5597991943359,0.00938600022345781,,,109030
1319,89512001827263616,39.50949529844886,22.1868783241153,11.409908334036466,0.08565854,71.55427892957626,0.08361601,-11.09242315768386,0.08895666,15.402452,976.05304,15.310156,486.4124,15.537816,422.2157,10.688863245659876,-0.22766018,39.50934955191963,22.186899908248414,15.288918,0.012687795,15.214753,0.015635306,15.574639,0.018852185,15.82837,0.014150795,16.07658,0.0149947265,1,39.509422,22.186884,15.246600151062,0.00399400014430285,15.5571002960205,0.00271599995903671,15.8466997146606,0.00282100006006658,16.0758991241455,0.00589600019156933,16.2269992828369,0.00471200002357364,251133284
1320,1631796309274519040,250.96068613208803,63.47476949329785,11.412252049103813,0.05607764,-44.261584791298915,0.06542463,13.677031173743075,0.07699487,16.937714,1364.171,16.943325,252.90544,16.972645,163.70729,12.224570397280758,-0.029319763,250.96095247668765,63.4747567555665,17.212122,0.02028935,16.852192,0.015363327,17.089605,0.03495672,17.271624,0.014654055,17.467386,0.02269532,1,250.96072,63.474766,16.8668003082275,0.00382099999114871,17.05419921875,0.00352400005795062,17.2672996520996,0.00416099978610873,17.4846992492676,0.00570299988612533,17.6319999694824,0.0157910007983446,453478918
1321,585802443611673600,140.1263919296208,5.877414532803709,11.414171230158104,0.40167877,-187.46444508653974,0.4358333,7.198600317073978,0.3254381,19.76972,251.69632,20.16755,10.770404,19.13752,13.999496,15.05694199425615,1.0300293,140.1271084595483,5.877392467420186,22.105034,0.17699614,20.546324,0.030190358,19.734413,0.024300704,19.369318,0.022627646,19.303444,0.052246757,1,140.12645,5.877408,20.4183006286621,0.0223440006375313,19.6933994293213,0.0101539995521307,19.4472007751465,0.00877000018954277,19.3455009460449,0.0278880000114441,19.2830009460449,0.0338869988918304,123886622
1322,1748906078727268224,306.84081638280645,7.323830956899824,11.416435041813465,0.34164077,64.31100640014955,0.38066912,-104.56642050320531,0.35876033,19.740479,324.3113,20.291986,13.263042,19.103245,24.350788,15.028131065220268,1.1887417,306.8406267788023,7.324151961701816,22.600603,0.39814776,20.479733,0.02687645,19.71844,0.023668006,19.377953,0.030402932,19.213322,0.07172237,1,306.8408,7.3238645,20.3896007537842,0.0211689993739128,19.6968002319336,0.0125070000067353,19.3931999206543,0.00852700043469667,19.2759990692139,0.0207860004156828,19.1704006195068,0.0355780012905598,135763728
1323,56621554593127808,53.21938433229353,18.106275282213044,11.41700247729034,0.09398436,21.626613446263303,0.09617435,-88.76906511820621,0.07926969,17.294357,940.5237,17.329624,93.869896,17.235687,87.47909,12.582117776249028,0.09393692,53.219337149034004,18.106510138186547,17.39419,0.014270386,17.272232,0.013242229,17.386343,0.017278032,17.554945,0.015728768,17.701653,0.027109655,1,53.219376,18.106306,17.3027000427246,0.00339800002984703,17.4074001312256,0.00431500002741814,17.5671005249023,0.00319899991154671,17.7506999969482,0.00775599991902709,17.8612995147705,0.0131299998611212,220519728
1324,912788233820354560,134.29256581527324,41.834377165492256,11.41816263164937,0.23540944,-98.08178797460961,0.20560582,-120.8569829630373,0.17954527,18.659964,598.24023,18.828966,41.71359,18.308285,30.12918,13.947944730167901,0.5206814,134.2931045660818,41.834862684614976,19.436861,0.027923632,18.871843,0.017654791,18.649029,0.01588172,18.657457,0.021576088,18.71579,0.03411468,1,134.29268,41.834473,18.8726997375488,0.0187800005078316,18.682300567627,0.00793899968266487,18.6634006500244,0.00391800003126264,18.7367992401123,0.0204269997775555,18.7250995635986,0.0384089983999729,376081661
1325,1204316668115496704,239.61333376155366,20.526111208649976,11.420114468581883,0.048522536,42.71766996656403,0.048216075,-48.82896310797763,0.05263082,16.517279,1140.8641,16.524824,269.20242,16.572056,214.5936,11.805630956498696,-0.047231674,239.61319294419837,20.526269539196317,16.825434,0.016607624,16.430481,0.009236414,16.660324,0.019551823,16.876137,0.018652005,17.125603,0.016888727,1,239.61328,20.526165,16.4340000152588,0.00365499989129603,16.6434001922607,0.00420199986547232,16.8798007965088,0.00267500011250377,17.1021995544434,0.00454899994656444,17.2390995025635,0.00656800018623471,238634449
1326,364978005758397952,9.660551324051593,34.16236685758691,11.423705920517989,0.09944712,207.71549569393122,0.07896587,-19.616537754514454,0.058515813,17.197617,1052.6189,17.255138,205.4826,17.100616,116.571014,12.486651650000386,0.15452194,9.660118698101371,34.162400764092325,17.420189,0.022540428,17.272097,0.021877628,17.276243,0.0137462765,17.425554,0.015066828,17.57721,0.022016311,1,9.660277,34.162395,17.2264995574951,0.00291400006972253,17.2912998199463,0.0043529998511076,17.4309997558594,0.00488300016149879,17.580099105835,0.00629199994727969,17.6963005065918,0.00681400019675493,334506943
1327,1615886474803816448,228.08034177508955,60.2923489627485,11.42407631324681,0.2864611,-66.63251754957302,0.3005056,65.60426906731324,0.35258833,19.811773,372.65024,20.301603,21.62945,19.166378,32.023026,15.100878777894808,1.1352253,228.08097414867933,60.29207532852471,22.279598,0.1745195,20.601187,0.031815886,19.742067,0.019695753,19.477669,0.025087673,19.342712,0.06608797,1,228.08038,60.29233,20.4570999145508,0.0182859990745783,19.8089008331299,0.0312599986791611,19.4734992980957,0.0123490002006292,19.3603992462158,0.0180629994720221,19.2658996582031,0.0420150011777878,445132086
1328,2240605346504273280,297.22717813526776,61.37412441244266,11.424468382631416,0.143056,129.79801900378592,0.18535332,66.3021812163263,0.16936402,18.736643,652.3928,19.0532,40.967472,18.273468,45.13689,14.025822837968498,0.77973175,297.2264341667218,61.37395257204916,19.893858,0.036605556,19.143602,0.013773273,18.74183,0.009806565,18.665197,0.014493512,18.626444,0.03202079,1,297.22708,61.374104,19.0685997009277,0.00657500000670552,18.7252006530762,0.00318500003777444,18.6175994873047,0.00445100013166666,18.5932998657227,0.0142329996451736,18.5925006866455,0.0225820001214743,447972296
1329,3411282585212210048,69.38320886769627,20.843402087396615,11.42556723684406,0.15489432,-56.144412251953014,0.17980403,-55.45164958158457,0.13136704,18.228533,761.10034,18.40909,53.666958,17.94631,56.644894,13.51792164303798,0.46278,69.38335715338403,20.84354136613294,19.218649,0.028700013,18.427076,0.012810237,18.238337,0.01595388,18.285408,0.015958237,18.421957,0.030268047,1,69.38323,20.843422,18.3442993164063,0.00476599996909499,18.2339992523193,0.00606699986383319,18.282600402832,0.0035119999665767,18.3927001953125,0.0126719996333122,18.4750003814697,0.0180629994720221,241011448
1330,3229458030954057216,69.12620683316595,-1.0838368821015048,11.425574920022,0.33857426,6.4558132902238015,0.44550404,-13.40264187407768,0.34693676,19.504215,431.81848,20.066622,19.03743,18.853735,34.671406,14.79360555259543,1.2128868,69.12617744846875,-1.0837804169499912,21.95367,0.13310273,20.286251,0.024221867,19.473038,0.017381385,19.142992,0.020672755,18.988068,0.047783665,1,69.126205,-1.083832,20.1271991729736,0.0187289994210005,19.4689998626709,0.00952200032770634,19.1833000183105,0.00932199973613024,19.0641002655029,0.0324079990386963,19.0764007568359,0.0337189994752407,59439644
1331,6907108371830928768,311.5679042948916,-6.740661834998743,11.427131141463107,0.09534188,67.02834852245364,0.09388471,3.6740554684001197,0.06441445,17.046442,1424.1854,17.126326,198.56851,16.906742,154.57603,12.336128089428033,0.21958351,311.5676173042522,-6.740689631056683,17.491362,0.019121176,17.093445,0.013842204,17.103966,0.009443733,17.199976,0.011514877,17.2337,0.023100661,1,311.56787,-6.740663,17.0802993774414,0.00446600001305342,17.1156997680664,0.00453200004994869,17.2355995178223,0.0036599999293685,17.3631992340088,0.00419700006023049,17.4393005371094,0.0101030003279448,30780013
1332,3828468151838515072,151.0866128779271,-3.2774059721947566,11.428397156875953,0.42130235,8.981800683199697,0.4483753,-104.94735054103505,0.49093437,19.693024,249.95119,20.16039,15.552358,19.076605,26.870663,14.982950303985977,1.083786,151.08656733835102,-3.2769506767633714,22.745901,0.28548747,20.46934,0.03105767,19.688988,0.027604371,19.358738,0.024324296,19.177486,0.06958024,1,151.08661,-3.2773135,20.3192005157471,0.0168830007314682,19.6653995513916,0.0160489995032549,19.3651008605957,0.0102350004017353,19.2964000701904,0.0216220002621412,19.1686992645264,0.0164310000836849,44898313
1333,1706270664229782528,255.03734792782993,79.14191009871539,11.428909626338141,0.03851401,-42.170826432629624,0.047569413,58.54568651413421,0.05187443,16.607706,1456.7001,16.603226,214.16364,16.596514,122.43327,11.897730062756903,0.00671196,255.03815043383602,79.14168982577104,16.653383,0.027534183,16.595633,0.014367689,16.709564,0.015305387,16.876379,0.016555002,17.049725,0.022623003,1,255.03745,79.141884,16.5993995666504,0.0060029998421669,16.7562999725342,0.00540499994531274,16.9214000701904,0.00324300001375377,17.1060009002686,0.0034099998883903,17.2772006988525,0.0191389992833138,467711481
1334,3900013579612540672,180.3555219923797,8.79996457750113,11.42961431912317,0.25906765,-92.84762356847725,0.25652823,-43.30844705319993,0.16733173,18.490313,574.17065,18.635035,39.63195,18.161274,41.470707,13.780470455347084,0.4737606,180.35586573546823,8.800130768924511,19.186213,0.022930888,18.675037,0.02692566,18.571407,0.01877328,18.522993,0.021192836,18.62563,0.034054562,1,180.35556,8.799977,18.6485004425049,0.00949599966406822,18.4995002746582,0.0107450000941753,18.5125999450684,0.00561599992215633,18.5863990783691,0.0108409998938441,18.5683994293213,0.0116429999470711,148238369
1335,3731530843043705216,199.1694688618921,8.182970101440947,11.430138857169112,0.19023968,-51.204377234117615,0.23640543,-1.3966020662663303,0.16376677,18.363894,588.73376,18.545008,46.095333,18.03482,38.098328,13.654151040824555,0.51018715,199.1696501015101,8.182977583939229,19.047958,0.022943089,18.570423,0.014956925,18.3739,0.016756441,18.346563,0.017809989,18.42497,0.030325906,1,199.16948,8.182971,18.5263004302979,0.00302099995315075,18.3754005432129,0.0058699999935925,18.3736991882324,0.00652900012210011,18.4314994812012,0.0100490003824234,18.5144004821777,0.0108059998601675,143009490
